Project name;Repository name;File extension
acas;acas-autenticacao-parceiros-api;.yaml
acas;acas-autenticacao-parceiros-api;.md
acas;acas-autenticacao-parceiros-api;.yml
acas;acas-componente-seguranca;.md
acas;acas-desafios-seguranca;.md
acas;acas-desafios-seguranca-api;.yaml
acas;acas-desafios-seguranca-api;.md
acas;acas-desafios-seguranca-api;.yml
acas;acas-gerenciamento-modo-seguro-api;.yaml
acas;acas-gerenciamento-modo-seguro-api;.md
acas;acas-gerenciamento-modo-seguro-api;.yml
acas;acas-integrador-historico-risco-consumer;.json
acas;acas-integrador-historico-risco-consumer;.pubxml
acas;acas-integrador-historico-risco-consumer;.md
acas;acas-integrador-historico-risco-consumer;.yml
acas;acas-integrador-historico-risco-consumer;.csproj
acas;acas-integrador-historico-risco-consumer;.css
acas;acas-integrador-historico-risco-consumer;.sln
acas;acas-integrador-historico-risco-consumer;.cs
acas;acas-seguranca-operacoes-canais-externos-api;.yaml
acas;acas-seguranca-operacoes-canais-externos-api;.md
acas;acas-seguranca-operacoes-canais-externos-api;.yml
acpb;acpb-arrecadacao-bff;.md
acpb;acpb-backoffice-cadastro-bff;.md
acpb;acpb-banking-console-bff;.md
acpb;acpb-bff-backoffice-planejamento-comercial;.md
acpb;acpb-bff-gestao-risco-credito-service;.md
acpb;acpb-bff-parametros-cadastro-produtos-service;.md
acpb;acpb-comissionamento-remuneracao-bff;.md
acpb;acpb-desconto-em-folha-parametrizacao-bff;.md
acpb;acpb-investimento-renda-fixa-bff;.md
acpb;acpb-portal-backoffice-bff;.json
acpb;acpb-portal-backoffice-bff;.md
acpb;acpb-portal-backoffice-bff;.yml
acpb;acpb-portal-backoffice-bff;.csproj
acpb;acpb-portal-backoffice-bff;.css
acpb;acpb-portal-backoffice-bff;.sln
acpb;acpb-portal-backoffice-bff;.xml
acpb;acpb-portal-backoffice-bff;.xsd
acpb;acpb-portal-backoffice-bff;.cs
acpb;acpb-portal-cobranca-bff;.yaml
acpb;acpb-portal-cobranca-bff;.md
acpb;acpb-portal-cobranca-bff;.yml
acpb;acpb-portal-pj-bff;.json
acpb;acpb-portal-pj-bff;.md
acpb;acpb-portal-pj-bff;.yml
acpb;acpb-portal-pj-bff;.csproj
acpb;acpb-portal-pj-bff;.css
acpb;acpb-portal-pj-bff;.sln
acpb;acpb-portal-pj-bff;.xml
acpb;acpb-portal-pj-bff;.xsd
acpb;acpb-portal-pj-bff;.cs
acpb;acpb-proposta-de-negocio-pj-bff;.md
acpb;acpb-seguros-sinistro-backoffice-bff;.yaml
acpb;acpb-seguros-sinistro-backoffice-bff;.md
acpb;acpb-seguros-sinistro-backoffice-bff;.yml
acps;acps-abertura-conta-pf-mobile-bff;.json
acps;acps-abertura-conta-pf-mobile-bff;.md
acps;acps-abertura-conta-pf-mobile-bff;.yml
acps;acps-abertura-conta-pf-mobile-bff;.csproj
acps;acps-abertura-conta-pf-mobile-bff;.css
acps;acps-abertura-conta-pf-mobile-bff;.sln
acps;acps-abertura-conta-pf-mobile-bff;.cs
acps;acps-abertura-conta-pj-mobile-bff;.md
acps;acps-aprovacoes-ib-bff;.yaml
acps;acps-aprovacoes-ib-bff;.json
acps;acps-aprovacoes-ib-bff;.md
acps;acps-aprovacoes-ib-bff;.yml
acps;acps-aprovacoes-ib-bff;.csproj
acps;acps-aprovacoes-ib-bff;.css
acps;acps-aprovacoes-ib-bff;.sln
acps;acps-aprovacoes-ib-bff;.xml
acps;acps-aprovacoes-ib-bff;.xsd
acps;acps-aprovacoes-ib-bff;.cs
acps;acps-atendimento-mobile-bff;.md
acps;acps-auth-mobile-bff;.md
acps;acps-auth-mobile-bff;.json
acps;acps-auth-mobile-bff;.yml
acps;acps-auth-mobile-bff;.csproj
acps;acps-auth-mobile-bff;.css
acps;acps-auth-mobile-bff;.sln
acps;acps-auth-mobile-bff;.cs
acps;acps-automacao-mobile-qa;.md
acps;acps-automacao-qa;.json
acps;acps-automacao-qa;.js
acps;acps-automacao-qa;.md
acps;acps-beneficio-mobile-bff;.md
acps;acps-bff-auth-ib;.json
acps;acps-bff-auth-ib;.md
acps;acps-bff-auth-ib;.yml
acps;acps-bff-auth-ib;.csproj
acps;acps-bff-auth-ib;.css
acps;acps-bff-auth-ib;.sln
acps;acps-bff-auth-ib;.cs
acps;acps-bff-auth-ib-service;.md
acps;acps-bff-auth-mobile;.json
acps;acps-bff-auth-mobile;.md
acps;acps-bff-auth-mobile;.yml
acps;acps-bff-auth-mobile;.csproj
acps;acps-bff-auth-mobile;.css
acps;acps-bff-auth-mobile;.sln
acps;acps-bff-auth-mobile;.cs
acps;acps-bff-boletos-ib;.md
acps;acps-bff-cliente-mobile;.json
acps;acps-bff-cliente-mobile;.md
acps;acps-bff-cliente-mobile;.yml
acps;acps-bff-cliente-mobile;.csproj
acps;acps-bff-cliente-mobile;.css
acps;acps-bff-cliente-mobile;.sln
acps;acps-bff-cliente-mobile;.html
acps;acps-bff-cliente-mobile;.cs
acps;acps-bff-conta-mobile;.md
acps;acps-bff-conta-mobile;.yml
acps;acps-bff-debito-automatico-ib;.md
acps;acps-bff-documentos-ib;.md
acps;acps-bff-extrato-ib;.json
acps;acps-bff-extrato-ib;.pubxml
acps;acps-bff-extrato-ib;.md
acps;acps-bff-extrato-ib;.yml
acps;acps-bff-extrato-ib;.csproj
acps;acps-bff-extrato-ib;.css
acps;acps-bff-extrato-ib;.sln
acps;acps-bff-extrato-ib;.nupkg
acps;acps-bff-extrato-ib;.cs
acps;acps-bff-investimentos;.md
acps;acps-bff-investimentos-ib;.md
acps;acps-bff-onboarding;.yaml
acps;acps-bff-onboarding;.json
acps;acps-bff-onboarding;.md
acps;acps-bff-onboarding;.csproj
acps;acps-bff-onboarding;.css
acps;acps-bff-onboarding;.sln
acps;acps-bff-onboarding;.cs
acps;acps-bff-pagamentos-ib;.md
acps;acps-bff-portal-captacao-cofrinho;.md
acps;acps-bff-rastreio-cartoes;.md
acps;acps-bff-recarga-ib;.md
acps;acps-bff-saldo-ib;.json
acps;acps-bff-saldo-ib;.pubxml
acps;acps-bff-saldo-ib;.md
acps;acps-bff-saldo-ib;.yml
acps;acps-bff-saldo-ib;.csproj
acps;acps-bff-saldo-ib;.css
acps;acps-bff-saldo-ib;.sln
acps;acps-bff-saldo-ib;.cs
acps;acps-bff-setup-inteligente;.md
acps;acps-cache-internet-banking-api;.md
acps;acps-cadastro-mobile-bff;.md
acps;acps-card-wallet-mobile-bff;.yaml
acps;acps-card-wallet-mobile-bff;.md
acps;acps-card-wallet-mobile-bff;.yml
acps;acps-cartao-mobile-bff;.md
acps;acps-cartao-mobile-bff;.json
acps;acps-cartao-mobile-bff;.yml
acps;acps-cartao-mobile-bff;.csproj
acps;acps-cartao-mobile-bff;.css
acps;acps-cartao-mobile-bff;.sln
acps;acps-cartao-mobile-bff;.cs
acps;acps-cashback-mobile-bff;.md
acps;acps-cash-ib-bff;.yaml
acps;acps-cash-ib-bff;.md
acps;acps-cash-ib-bff;.yml
acps;acps-central-notificacoes-app-bff;.json
acps;acps-central-notificacoes-app-bff;.md
acps;acps-central-notificacoes-app-bff;.yml
acps;acps-central-notificacoes-app-bff;.csproj
acps;acps-central-notificacoes-app-bff;.css
acps;acps-central-notificacoes-app-bff;.sln
acps;acps-central-notificacoes-app-bff;.xml
acps;acps-central-notificacoes-app-bff;.xsd
acps;acps-central-notificacoes-app-bff;.cs
acps;acps-cliente-mobile-bff;.md
acps;acps-cliente-mobile-bff;.json
acps;acps-cliente-mobile-bff;.yml
acps;acps-cliente-mobile-bff;.csproj
acps;acps-cliente-mobile-bff;.css
acps;acps-cliente-mobile-bff;.sln
acps;acps-cliente-mobile-bff;.cs
acps;acps-codigo-barras-mobile-bff;.md
acps;acps-comprovante-mobile-bff;.md
acps;acps-comprovante-mobile-bff;.json
acps;acps-comprovante-mobile-bff;.yml
acps;acps-comprovante-mobile-bff;.csproj
acps;acps-comprovante-mobile-bff;.css
acps;acps-comprovante-mobile-bff;.sln
acps;acps-comprovante-mobile-bff;.cs
acps;acps-config-mobile-bff;.md
acps;acps-conta-mobile-bff;.md
acps;acps-conta-mobile-bff;.json
acps;acps-conta-mobile-bff;.yml
acps;acps-conta-mobile-bff;.csproj
acps;acps-conta-mobile-bff;.css
acps;acps-conta-mobile-bff;.sln
acps;acps-conta-mobile-bff;.cs
acps;acps-conta-mobile-bff;.png
acps;acps-desafios-seguranca-mobile-bff;.md
acps;acps-digitacao-proposta-bff;.json
acps;acps-digitacao-proposta-bff;.md
acps;acps-digitacao-proposta-bff;.yml
acps;acps-digitacao-proposta-bff;.csproj
acps;acps-digitacao-proposta-bff;.http
acps;acps-digitacao-proposta-bff;.css
acps;acps-digitacao-proposta-bff;.sln
acps;acps-digitacao-proposta-bff;.xml
acps;acps-digitacao-proposta-bff;.xsd
acps;acps-digitacao-proposta-bff;.cs
acps;acps-elegibilidade-migracao-cofrinho-ib-bff;.md
acps;acps-elegibilidade-migracao-cofrinho-mobile-bff;.md
acps;acps-emprestimo-fgts-mobile-bff;.yaml
acps;acps-emprestimo-fgts-mobile-bff;.md
acps;acps-emprestimo-fgts-mobile-bff;.json
acps;acps-emprestimo-fgts-mobile-bff;.yml
acps;acps-emprestimo-fgts-mobile-bff;.csproj
acps;acps-emprestimo-fgts-mobile-bff;.css
acps;acps-emprestimo-fgts-mobile-bff;.sln
acps;acps-emprestimo-fgts-mobile-bff;.cs
acps;acps-emprestimo-mobile-bff;.json
acps;acps-emprestimo-mobile-bff;.md
acps;acps-emprestimo-mobile-bff;.yml
acps;acps-emprestimo-mobile-bff;.csproj
acps;acps-emprestimo-mobile-bff;.css
acps;acps-emprestimo-mobile-bff;.sln
acps;acps-emprestimo-mobile-bff;.cs
acps;acps-emprestimo-mult-bff;.json
acps;acps-emprestimo-mult-bff;.md
acps;acps-emprestimo-mult-bff;.yml
acps;acps-emprestimo-mult-bff;.csproj
acps;acps-emprestimo-mult-bff;.css
acps;acps-emprestimo-mult-bff;.sln
acps;acps-emprestimo-mult-bff;.xml
acps;acps-emprestimo-mult-bff;.xsd
acps;acps-emprestimo-mult-bff;.cs
acps;acps-extrato-eletronico-ib-bff;.yaml
acps;acps-extrato-eletronico-ib-bff;.md
acps;acps-extrato-eletronico-ib-bff;.yml
acps;acps-extrato-exportacao-ib-bff;.json
acps;acps-extrato-exportacao-ib-bff;.md
acps;acps-extrato-exportacao-ib-bff;.yml
acps;acps-extrato-exportacao-ib-bff;.csproj
acps;acps-extrato-exportacao-ib-bff;.css
acps;acps-extrato-exportacao-ib-bff;.sln
acps;acps-extrato-exportacao-ib-bff;.html
acps;acps-extrato-exportacao-ib-bff;.cs
acps;acps-gestao-cartao-mobile-bff;.md
acps;acps-gestao-cartao-mobile-bff;.json
acps;acps-gestao-cartao-mobile-bff;.yml
acps;acps-gestao-cartao-mobile-bff;.csproj
acps;acps-gestao-cartao-mobile-bff;.css
acps;acps-gestao-cartao-mobile-bff;.sln
acps;acps-gestao-cartao-mobile-bff;.cs
acps;acps-gestao-conta-mobile-bff;.json
acps;acps-gestao-conta-mobile-bff;.md
acps;acps-gestao-conta-mobile-bff;.yml
acps;acps-gestao-conta-mobile-bff;.csproj
acps;acps-gestao-conta-mobile-bff;.css
acps;acps-gestao-conta-mobile-bff;.sln
acps;acps-gestao-conta-mobile-bff;.cs
acps;acps-home-ib-bff;.json
acps;acps-home-ib-bff;.md
acps;acps-home-ib-bff;.yml
acps;acps-home-ib-bff;.csproj
acps;acps-home-ib-bff;.css
acps;acps-home-ib-bff;.sln
acps;acps-home-ib-bff;.cs
acps;acps-home-mobile-bff;.md
acps;acps-home-mobile-bff;.json
acps;acps-home-mobile-bff;.yml
acps;acps-home-mobile-bff;.csproj
acps;acps-home-mobile-bff;.css
acps;acps-home-mobile-bff;.sln
acps;acps-home-mobile-bff;.cs
acps;acps-host-multiproduto-bff;.yaml
acps;acps-host-multiproduto-bff;.md
acps;acps-host-multiproduto-bff;.yml
acps;acps-informe-mobile-bff;.md
acps;acps-informe-mobile-bff;.json
acps;acps-informe-mobile-bff;.yml
acps;acps-informe-mobile-bff;.csproj
acps;acps-informe-mobile-bff;.css
acps;acps-informe-mobile-bff;.sln
acps;acps-informe-mobile-bff;.cs
acps;acps-interface-venda-produto-bff;.yaml
acps;acps-interface-venda-produto-bff;.md
acps;acps-interface-venda-produto-bff;.yml
acps;acps-investimento-mobile-bff;.json
acps;acps-investimento-mobile-bff;.md
acps;acps-investimento-mobile-bff;.yml
acps;acps-investimento-mobile-bff;.csproj
acps;acps-investimento-mobile-bff;.css
acps;acps-investimento-mobile-bff;.sln
acps;acps-investimento-mobile-bff;.cs
acps;acps-limites-operacionais-gestao-ib-bff;.md
acps;acps-limites-operacionais-gestao-ib-bff;.yml
acps;acps-limites-operacionais-gestao-mobile-bff;.md
acps;acps-limites-operacionais-gestao-mobile-bff;.yml
acps;acps-login-mult-bff;.yaml
acps;acps-login-mult-bff;.md
acps;acps-login-mult-bff;.yml
acps;acps-mesa-unificada-web-bff;.yaml
acps;acps-mesa-unificada-web-bff;.md
acps;acps-mesa-unificada-web-bff;.yml
acps;acps-multiprouduto-leads-bff;.yaml
acps;acps-multiprouduto-leads-bff;.md
acps;acps-multiprouduto-leads-bff;.yml
acps;acps-openfinance-ib-bff;.md
acps;acps-openfinance-mobile-bff;.md
acps;acps-openfinance-mobile-bff;.json
acps;acps-openfinance-mobile-bff;.yml
acps;acps-openfinance-mobile-bff;.csproj
acps;acps-openfinance-mobile-bff;.css
acps;acps-openfinance-mobile-bff;.sln
acps;acps-openfinance-mobile-bff;.cs
acps;acps-operador-ib-bff;.json
acps;acps-operador-ib-bff;.md
acps;acps-operador-ib-bff;.yml
acps;acps-operador-ib-bff;.csproj
acps;acps-operador-ib-bff;.css
acps;acps-operador-ib-bff;.sln
acps;acps-operador-ib-bff;.cs
acps;acps-pagamento-mobile-bff;.md
acps;acps-performance-qa;.md
acps;acps-pix-gestao-chave-mobile-bff;.md
acps;acps-pix-gestao-chave-mobile-bff;.json
acps;acps-pix-gestao-chave-mobile-bff;.yml
acps;acps-pix-gestao-chave-mobile-bff;.csproj
acps;acps-pix-gestao-chave-mobile-bff;.css
acps;acps-pix-gestao-chave-mobile-bff;.sln
acps;acps-pix-gestao-chave-mobile-bff;.cs
acps;acps-pix-gestao-limite-mobile-bff;.md
acps;acps-pix-gestao-limite-mobile-bff;.json
acps;acps-pix-gestao-limite-mobile-bff;.yml
acps;acps-pix-gestao-limite-mobile-bff;.csproj
acps;acps-pix-gestao-limite-mobile-bff;.css
acps;acps-pix-gestao-limite-mobile-bff;.sln
acps;acps-pix-gestao-limite-mobile-bff;.cs
acps;acps-pix-qr-code-mobile-bff;.md
acps;acps-pix-transacional-mobile-bff;.md
acps;acps-pix-transacional-mobile-bff;.json
acps;acps-pix-transacional-mobile-bff;.yml
acps;acps-pix-transacional-mobile-bff;.csproj
acps;acps-pix-transacional-mobile-bff;.css
acps;acps-pix-transacional-mobile-bff;.sln
acps;acps-pix-transacional-mobile-bff;.cs
acps;acps-plc-votacao-bff;.md
acps;acps-portabilidade-mobile-bff;.yaml
acps;acps-portabilidade-mobile-bff;.md
acps;acps-portabilidade-mobile-bff;.json
acps;acps-portabilidade-mobile-bff;.yml
acps;acps-portabilidade-mobile-bff;.csproj
acps;acps-portabilidade-mobile-bff;.css
acps;acps-portabilidade-mobile-bff;.sln
acps;acps-portabilidade-mobile-bff;.cs
acps;acps-portal-negocie-bff;.json
acps;acps-portal-negocie-bff;.md
acps;acps-portal-negocie-bff;.yml
acps;acps-portal-negocie-bff;.csproj
acps;acps-portal-negocie-bff;.css
acps;acps-portal-negocie-bff;.sln
acps;acps-portal-negocie-bff;.cs
acps;acps-proxy-multiproduto-bff;.yaml
acps;acps-proxy-multiproduto-bff;.md
acps;acps-proxy-multiproduto-bff;.yml
acps;acps-recarga-ib-bff;.md
acps;acps-recarga-mobile-bff;.md
acps;acps-recarga-mobile-bff;.json
acps;acps-recarga-mobile-bff;.yml
acps;acps-recarga-mobile-bff;.csproj
acps;acps-recarga-mobile-bff;.css
acps;acps-recarga-mobile-bff;.sln
acps;acps-recarga-mobile-bff;.cs
acps;acps-saque-digital-mobile-bff;.yaml
acps;acps-saque-digital-mobile-bff;.md
acps;acps-saque-digital-mobile-bff;.yml
acps;acps-seguranca-mobile-bff;.md
acps;acps-seguros-ib-bff;.json
acps;acps-seguros-ib-bff;.md
acps;acps-seguros-ib-bff;.yml
acps;acps-seguros-ib-bff;.csproj
acps;acps-seguros-ib-bff;.css
acps;acps-seguros-ib-bff;.sln
acps;acps-seguros-ib-bff;.xml
acps;acps-seguros-ib-bff;.xsd
acps;acps-seguros-ib-bff;.cs
acps;acps-seguros-mobile-bff;.md
acps;acps-seguros-mobile-bff;.json
acps;acps-seguros-mobile-bff;.yml
acps;acps-seguros-mobile-bff;.csproj
acps;acps-seguros-mobile-bff;.css
acps;acps-seguros-mobile-bff;.sln
acps;acps-seguros-mobile-bff;.cs
acps;acps-setup-inteligente-mobile-bff;.md
acps;acps-setup-inteligente-mobile-bff;.json
acps;acps-setup-inteligente-mobile-bff;.yml
acps;acps-setup-inteligente-mobile-bff;.csproj
acps;acps-setup-inteligente-mobile-bff;.css
acps;acps-setup-inteligente-mobile-bff;.sln
acps;acps-setup-inteligente-mobile-bff;.cs
acps;acps-site-formalizacao-mult-bff;.json
acps;acps-site-formalizacao-mult-bff;.md
acps;acps-site-formalizacao-mult-bff;.yml
acps;acps-site-formalizacao-mult-bff;.csproj
acps;acps-site-formalizacao-mult-bff;.css
acps;acps-site-formalizacao-mult-bff;.sln
acps;acps-site-formalizacao-mult-bff;.cs
acps;acps-site-institucional-bff;.md
acps;acps-socio-torcedor-mobile-bff;.md
acps;acps-transferencia-ib-bff;.yaml
acps;acps-transferencia-ib-bff;.json
acps;acps-transferencia-ib-bff;.md
acps;acps-transferencia-ib-bff;.yml
acps;acps-transferencia-ib-bff;.csproj
acps;acps-transferencia-ib-bff;.css
acps;acps-transferencia-ib-bff;.sln
acps;acps-transferencia-ib-bff;.xml
acps;acps-transferencia-ib-bff;.xsd
acps;acps-transferencia-ib-bff;.cs
acps;acps-transferencia-mobile-bff;.md
acps;acps-usuarios-ib-bff;.md
actj;actj-gerador-token-jwt-api;.json
actj;actj-gerador-token-jwt-api;.pubxml
actj;actj-gerador-token-jwt-api;.md
actj;actj-gerador-token-jwt-api;.yml
actj;actj-gerador-token-jwt-api;.csproj
actj;actj-gerador-token-jwt-api;.css
actj;actj-gerador-token-jwt-api;.sln
actj;actj-gerador-token-jwt-api;.cs
adcn;adcn-alertas-consumer;.yaml
adcn;adcn-alertas-consumer;.md
adcn;adcn-alertas-consumer;.yml
adcn;adcn-bff-notificacoes-consulta-mobile;.md
adcn;adcn-callback-providers;.json
adcn;adcn-callback-providers;.md
adcn;adcn-callback-providers;.yml
adcn;adcn-callback-providers;.csproj
adcn;adcn-callback-providers;.css
adcn;adcn-callback-providers;.sln
adcn;adcn-callback-providers;.dotsettings
adcn;adcn-callback-providers;.cs
adcn;adcn-historico-notificacoes-api;.yaml
adcn;adcn-historico-notificacoes-api;.json
adcn;adcn-historico-notificacoes-api;.md
adcn;adcn-historico-notificacoes-api;.yml
adcn;adcn-historico-notificacoes-api;.csproj
adcn;adcn-historico-notificacoes-api;.css
adcn;adcn-historico-notificacoes-api;.sln
adcn;adcn-historico-notificacoes-api;.xml
adcn;adcn-historico-notificacoes-api;.xsd
adcn;adcn-historico-notificacoes-api;.cs
adcn;adcn-ingestao-notificacoes-batch;.yaml
adcn;adcn-ingestao-notificacoes-batch;.json
adcn;adcn-ingestao-notificacoes-batch;.md
adcn;adcn-ingestao-notificacoes-batch;.yml
adcn;adcn-ingestao-notificacoes-batch;.csproj
adcn;adcn-ingestao-notificacoes-batch;.sln
adcn;adcn-ingestao-notificacoes-batch;.cs
adcn;adcn-interface-alertas-api;.yaml
adcn;adcn-interface-alertas-api;.md
adcn;adcn-interface-alertas-api;.yml
adcn;adcn-interface-notificacao;.json
adcn;adcn-interface-notificacao;.pubxml
adcn;adcn-interface-notificacao;.md
adcn;adcn-interface-notificacao;.yml
adcn;adcn-interface-notificacao;.csproj
adcn;adcn-interface-notificacao;.css
adcn;adcn-interface-notificacao;.sln
adcn;adcn-interface-notificacao;.xml
adcn;adcn-interface-notificacao;.xsd
adcn;adcn-interface-notificacao;.cs
adcn;adcn-notificacao;.json
adcn;adcn-notificacao;.md
adcn;adcn-notificacao;.yml
adcn;adcn-notificacao;.csproj
adcn;adcn-notificacao;.sh
adcn;adcn-notificacao;.conf
adcn;adcn-notificacao;.css
adcn;adcn-notificacao;.sln
adcn;adcn-notificacao;.jks
adcn;adcn-notificacao;.cs
adcn;adcn-notificacao;.cnf
adcn;adcn-notificar-expiravel-consumer;.yaml
adcn;adcn-notificar-expiravel-consumer;.md
adcn;adcn-notificar-expiravel-consumer;.yml
adcn;adcn-notificar-informacao-consumer;.json
adcn;adcn-notificar-informacao-consumer;.md
adcn;adcn-notificar-informacao-consumer;.yml
adcn;adcn-notificar-informacao-consumer;.csproj
adcn;adcn-notificar-informacao-consumer;.sln
adcn;adcn-notificar-informacao-consumer;.cs
adcn;adcn-notificar-lote-consumer;.json
adcn;adcn-notificar-lote-consumer;.md
adcn;adcn-notificar-lote-consumer;.yml
adcn;adcn-notificar-lote-consumer;.csproj
adcn;adcn-notificar-lote-consumer;.sln
adcn;adcn-notificar-lote-consumer;.cs
adcn;adcn-notificar-transacional-consumer;.json
adcn;adcn-notificar-transacional-consumer;.md
adcn;adcn-notificar-transacional-consumer;.yml
adcn;adcn-notificar-transacional-consumer;.csproj
adcn;adcn-notificar-transacional-consumer;.sln
adcn;adcn-notificar-transacional-consumer;.cs
adcn;adcn-transbordo-scheduler;.md
afra;afra-analise-risco-credito;.json
afra;afra-analise-risco-credito;.pubxml
afra;afra-analise-risco-credito;.md
afra;afra-analise-risco-credito;.yml
afra;afra-analise-risco-credito;.csproj
afra;afra-analise-risco-credito;.css
afra;afra-analise-risco-credito;.sln
afra;afra-analise-risco-credito;.cs
afra;afra-analise-risco-debito;.json
afra;afra-analise-risco-debito;.pubxml
afra;afra-analise-risco-debito;.md
afra;afra-analise-risco-debito;.yml
afra;afra-analise-risco-debito;.csproj
afra;afra-analise-risco-debito;.css
afra;afra-analise-risco-debito;.sln
afra;afra-analise-risco-debito;.cs
afra;afra-analise-risco-transacional;.json
afra;afra-analise-risco-transacional;.pubxml
afra;afra-analise-risco-transacional;.md
afra;afra-analise-risco-transacional;.yml
afra;afra-analise-risco-transacional;.csproj
afra;afra-analise-risco-transacional;.css
afra;afra-analise-risco-transacional;.sln
afra;afra-analise-risco-transacional;.cs
afra;afra-carga-inicial-conta-service;.json
afra;afra-carga-inicial-conta-service;.md
afra;afra-carga-inicial-conta-service;.yml
afra;afra-carga-inicial-conta-service;.csproj
afra;afra-carga-inicial-conta-service;.sln
afra;afra-carga-inicial-conta-service;.cs
afra;afra-carga-inicial-service;.json
afra;afra-carga-inicial-service;.md
afra;afra-carga-inicial-service;.yml
afra;afra-carga-inicial-service;.csproj
afra;afra-carga-inicial-service;.sln
afra;afra-carga-inicial-service;.cs
afra;afra-eventos-case-manager-consumer;.json
afra;afra-eventos-case-manager-consumer;.md
afra;afra-eventos-case-manager-consumer;.yml
afra;afra-eventos-case-manager-consumer;.csproj
afra;afra-eventos-case-manager-consumer;.sln
afra;afra-eventos-case-manager-consumer;.cs
afra;afra-eventos-case-manager-consumer;.cert
afra;afra-events-alteracao-cadastral-consumer;.yaml
afra;afra-events-alteracao-cadastral-consumer;.json
afra;afra-events-alteracao-cadastral-consumer;.md
afra;afra-events-alteracao-cadastral-consumer;.yml
afra;afra-events-alteracao-cadastral-consumer;.csproj
afra;afra-events-alteracao-cadastral-consumer;.sln
afra;afra-events-alteracao-cadastral-consumer;.cs
afra;afra-ingestao-cartao-consumer;.json
afra;afra-ingestao-cartao-consumer;.md
afra;afra-ingestao-cartao-consumer;.yml
afra;afra-ingestao-cartao-consumer;.csproj
afra;afra-ingestao-cartao-consumer;.sln
afra;afra-ingestao-cartao-consumer;.cs
afra;afra-ingestao-cartao-conta-consumer;.json
afra;afra-ingestao-cartao-conta-consumer;.md
afra;afra-ingestao-cartao-conta-consumer;.yml
afra;afra-ingestao-cartao-conta-consumer;.csproj
afra;afra-ingestao-cartao-conta-consumer;.sln
afra;afra-ingestao-cartao-conta-consumer;.cs
afra;afra-ingestao-cartao-endereco-consumer;.yaml
afra;afra-ingestao-cartao-endereco-consumer;.json
afra;afra-ingestao-cartao-endereco-consumer;.md
afra;afra-ingestao-cartao-endereco-consumer;.yml
afra;afra-ingestao-cartao-endereco-consumer;.csproj
afra;afra-ingestao-cartao-endereco-consumer;.sln
afra;afra-ingestao-cartao-endereco-consumer;.cs
afra;afra-ingestao-cartao-limite-consumer;.yaml
afra;afra-ingestao-cartao-limite-consumer;.json
afra;afra-ingestao-cartao-limite-consumer;.md
afra;afra-ingestao-cartao-limite-consumer;.yml
afra;afra-ingestao-cartao-limite-consumer;.csproj
afra;afra-ingestao-cartao-limite-consumer;.sln
afra;afra-ingestao-cartao-limite-consumer;.cs
afra;afra-ingestao-cartao-migracao-consumer;.yaml
afra;afra-ingestao-cartao-migracao-consumer;.json
afra;afra-ingestao-cartao-migracao-consumer;.md
afra;afra-ingestao-cartao-migracao-consumer;.yml
afra;afra-ingestao-cartao-migracao-consumer;.csproj
afra;afra-ingestao-cartao-migracao-consumer;.sln
afra;afra-ingestao-cartao-migracao-consumer;.cs
afra;afra-ingestao-cartao-pessoa-consumer;.yaml
afra;afra-ingestao-cartao-pessoa-consumer;.json
afra;afra-ingestao-cartao-pessoa-consumer;.md
afra;afra-ingestao-cartao-pessoa-consumer;.yml
afra;afra-ingestao-cartao-pessoa-consumer;.csproj
afra;afra-ingestao-cartao-pessoa-consumer;.sln
afra;afra-ingestao-cartao-pessoa-consumer;.cs
afra;afra-ingestao-conta-consumer;.json
afra;afra-ingestao-conta-consumer;.md
afra;afra-ingestao-conta-consumer;.yml
afra;afra-ingestao-conta-consumer;.csproj
afra;afra-ingestao-conta-consumer;.sln
afra;afra-ingestao-conta-consumer;.cs
afra;afra-ingestao-ledger-consumer;.json
afra;afra-ingestao-ledger-consumer;.md
afra;afra-ingestao-ledger-consumer;.yml
afra;afra-ingestao-ledger-consumer;.csproj
afra;afra-ingestao-ledger-consumer;.sln
afra;afra-ingestao-ledger-consumer;.cs
afra;afra-remocao-perfis-batch;.yaml
afra;afra-remocao-perfis-batch;.json
afra;afra-remocao-perfis-batch;.md
afra;afra-remocao-perfis-batch;.yml
afra;afra-remocao-perfis-batch;.csproj
afra;afra-remocao-perfis-batch;.sln
afra;afra-remocao-perfis-batch;.cs
afra;afra-transbordo-analise-risco-consumer;.json
afra;afra-transbordo-analise-risco-consumer;.md
afra;afra-transbordo-analise-risco-consumer;.yml
afra;afra-transbordo-analise-risco-consumer;.csproj
afra;afra-transbordo-analise-risco-consumer;.sln
afra;afra-transbordo-analise-risco-consumer;.cs
teste;app-teste-branch-policies;.md
arqc;arqc;.md
arqc;arqc;.yml
arqc;arqc-acesso-dados;.md
arqc;arqc-acesso-dados;.yml
arqc;arqc-acesso-dados;.csproj
arqc;arqc-acesso-dados;.sln
arqc;arqc-acesso-dados;.cs
arqc;arqc-acesso-dados-legacy-lib;.md
arqc;arqc-api-client;.yaml
arqc;arqc-api-client;.json
arqc;arqc-api-client;.yml
arqc;arqc-api-client;.md
arqc;arqc-api-client;.csproj
arqc;arqc-api-client;.http
arqc;arqc-api-client;.js
arqc;arqc-api-client;.sln
arqc;arqc-api-client;.docx
arqc;arqc-api-client;.dotsettings
arqc;arqc-api-client;.cs
